dv2_rank_high_to_low,lga_code,lga_name,state_abbrev,vulnerable_pct_dv2,vulnerable_n_dv2,valid_scores_n_dv2,dv2_vulnerability_quartile,is_high_dv2_lga,usual_resident_population,irsd_score,irsd_australia_decile,irsd_australia_percentile,irsd_disadvantage_group,irsad_score,irsad_australia_decile,ier_score,ier_australia_decile,ieo_score,ieo_australia_decile,n_services,services_per_10000_population,total_approved_places,approved_places_per_10000_population,mean_train_distance_km,median_train_distance_km,mean_bus_distance_km,median_bus_distance_km,mean_nearest_transport_distance_km,median_nearest_transport_distance_km,transport_distance_quartile,pct_within_1km_any_transport,pct_farther_than_5km_any_transport
69,15700,Nambucca Valley,NSW,19.1489361702128,36.0,188.0,Q4 highest DV2,True,20407.0,920.2657826,2.0,17.0,Most disadvantaged: IRSD deciles 1-2,897.7653658,2.0,946.3466767,3.0,906.2656227,3.0,12.0,5.8803351791052085,516.0,252.85441270152398,3.6728626203463626,2.689294711448425,37.967579468651024,40.775130348724005,3.6728626203463626,2.689294711448425,Q2 relatively close to transport,16.666666666666664,16.666666666666664
70,41010,Ceduna,SA,19.1489361702128,9.0,47.0,Q4 highest DV2,True,3505.0,943.1962008,3.0,26.0,Disadvantaged: IRSD deciles 3-4,927.1745871,4.0,927.9734728,2.0,925.5611086,4.0,6.0,17.118402282453637,193.0,550.641940085592,16.282741730883895,2.970036123775605,353.0331557273102,361.913350315752,16.282741730883895,2.970036123775605,Q2 relatively close to transport,0.0,33.33333333333333
71,35800,Paroo,QLD,19.047619047619,4.0,21.0,Q4 highest DV2,True,1679.0,865.678527,1.0,9.0,Most disadvantaged: IRSD deciles 1-2,884.1297099,2.0,857.4864131,1.0,921.0832934,4.0,1.0,5.955926146515783,31.0,184.6337105419893,193.565807301021,193.565807301021,620.225670518347,620.225670518347,193.565807301021,193.565807301021,Q4 farthest from transport,0.0,100.0
72,14350,Kempsey,NSW,18.8925081433225,58.0,307.0,Q4 highest DV2,True,30688.0,903.2705778,2.0,13.0,Most disadvantaged: IRSD deciles 1-2,880.716368,2.0,943.3930701,3.0,882.3774864,2.0,21.0,6.843065693430657,976.0,318.0396246089677,8.970353218345025,3.69112135791345,8.112792953445691,3.35752870264147,7.196358231685204,2.6643686890877,Q2 relatively close to transport,33.33333333333333,38.095238095238095
73,57140,Pingelly,WA,18.75,3.0,16.0,Q4 highest DV2,True,1037.0,907.0264508,2.0,15.0,Most disadvantaged: IRSD deciles 1-2,900.400611,2.0,931.0362025,2.0,916.5187118,4.0,0.0,0.0,0.0,0.0,,,,,,,,,
74,51190,Bunbury,WA,18.5915492957746,66.0,355.0,Q4 highest DV2,True,32987.0,944.0633475,3.0,27.0,Disadvantaged: IRSD deciles 3-4,921.0901931,3.0,951.4778694,3.0,907.25062,3.0,14.0,4.244096159092976,815.0,247.06702640434108,5.105365623532296,5.5123486014652645,149.57099946918206,148.97505643267448,5.105365623532296,5.5123486014652645,Q3 relatively far from transport,0.0,71.42857142857143
75,14600,Lachlan,NSW,18.5567010309278,18.0,97.0,Q4 highest DV2,True,6094.0,950.1852555,3.0,30.0,Disadvantaged: IRSD deciles 3-4,935.5868645,4.0,957.42937,3.0,944.3108313,6.0,5.0,8.204791598293404,239.0,392.18903839842466,31.658794137734606,26.6872991357549,212.7497530192432,214.300835828443,31.658794137734606,26.6872991357549,Q3 relatively far from transport,40.0,60.0
76,72200,Katherine,NT,18.4931506849315,27.0,146.0,Q4 highest DV2,True,9643.0,961.0778627,4.0,37.0,Disadvantaged: IRSD deciles 3-4,964.8615845,7.0,924.9322254,2.0,976.202976,8.0,14.0,14.51830343254174,758.0,786.0624287047599,7.539314376994057,6.618198513501145,273.0683149210587,271.780736593175,7.539314376994057,6.618198513501145,Q3 relatively far from transport,0.0,85.71428571428571
77,32260,Cassowary Coast,QLD,18.3908045977011,64.0,348.0,Q4 highest DV2,True,29157.0,929.3543516,3.0,21.0,Disadvantaged: IRSD deciles 3-4,902.1294382,2.0,940.7419328,2.0,888.4569226,2.0,13.0,4.458620571389375,528.0,181.08858936104536,6.665592181447911,2.25534498655922,26.289707525193453,35.176903818134,3.838998208220611,1.60844395798184,Q1 closest to transport,30.76923076923077,23.07692307692308
78,61810,Dorset,TAS,18.3333333333333,11.0,60.0,Q4 highest DV2,True,6829.0,931.5497348,3.0,21.0,Disadvantaged: IRSD deciles 3-4,900.3409889,2.0,957.076988,3.0,887.2353741,2.0,2.0,2.928686484111876,90.0,131.7908917850344,25.4058113333083,25.4058113333083,47.795782449594455,47.795782449594455,25.4058113333083,25.4058113333083,Q3 relatively far from transport,0.0,100.0
79,42110,Goyder,SA,18.1818181818182,4.0,22.0,Q4 highest DV2,True,4060.0,946.598626,3.0,28.0,Disadvantaged: IRSD deciles 3-4,913.9707908,3.0,957.41651,3.0,919.3156326,4.0,3.0,7.389162561576355,80.0,197.04433497536945,58.2352520888826,69.4090635461325,86.54201369672212,91.4625890894945,58.2352520888826,69.4090635461325,Q4 farthest from transport,0.0,100.0
80,54550,Kojonup,WA,18.1818181818182,6.0,33.0,Q4 highest DV2,True,1901.0,996.8852517,7.0,65.0,Advantaged: IRSD deciles 7-8,978.5054714,7.0,998.9374387,7.0,982.7816204,8.0,1.0,5.260389268805891,21.0,110.46817464492372,39.0223441427154,39.0223441427154,231.254168061397,231.254168061397,39.0223441427154,39.0223441427154,Q4 farthest from transport,0.0,100.0
81,41190,Cleve,SA,18.1818181818182,4.0,22.0,Q4 highest DV2,True,1742.0,989.3798435,6.0,58.0,Middle: IRSD deciles 5-6,952.2066861,6.0,988.288094,6.0,949.4390255,6.0,1.0,5.7405281285878305,45.0,258.3237657864524,37.8371462885298,37.8371462885298,157.873784156361,157.873784156361,37.8371462885298,37.8371462885298,Q4 farthest from transport,0.0,100.0
82,56460,Narrogin,WA,18.0327868852459,11.0,61.0,Q4 highest DV2,True,4779.0,963.7609748,4.0,40.0,Disadvantaged: IRSD deciles 3-4,941.958801,5.0,954.9166154,3.0,927.2457378,4.0,1.0,2.092487968194183,57.0,119.27181418706841,12.8739279012147,12.8739279012147,153.686681642371,153.686681642371,12.8739279012147,12.8739279012147,Q3 relatively far from transport,0.0,100.0
83,54340,Katanning,WA,18.0,9.0,50.0,Q4 highest DV2,True,4057.0,906.7045638,2.0,14.0,Most disadvantaged: IRSD deciles 1-2,898.4264302,2.0,943.2998538,3.0,875.9808992,1.0,2.0,4.929751047572097,54.0,133.10327828444665,1.25274387256345,1.25274387256345,238.5472584710435,238.5472584710435,1.25274387256345,1.25274387256345,Q1 closest to transport,0.0,0.0
84,46670,Renmark Paringa,SA,18.0,18.0,100.0,Q4 highest DV2,True,9783.0,922.5602226,2.0,18.0,Most disadvantaged: IRSD deciles 1-2,899.0062769,2.0,949.0241577,3.0,878.8080768,1.0,7.0,7.155269344781765,445.0,454.8706940611264,17.117360071969816,17.3888619533123,131.5839495407193,130.830702414294,17.117360071969816,17.3888619533123,Q3 relatively far from transport,0.0,100.0
85,46300,Port Lincoln,SA,17.877094972067,32.0,179.0,Q4 highest DV2,True,14404.0,948.2064568,3.0,29.0,Disadvantaged: IRSD deciles 3-4,915.2685442,3.0,935.71661,2.0,900.4889191,3.0,11.0,7.636767564565399,512.0,355.4568175506804,143.66108947827408,143.418397540307,219.4690086982065,219.655713553218,143.66108947827408,143.418397540307,Q4 farthest from transport,0.0,100.0
86,22980,Hindmarsh,VIC,17.7777777777778,8.0,45.0,Q4 highest DV2,True,5698.0,940.1013668,3.0,25.0,Disadvantaged: IRSD deciles 3-4,922.8301517,3.0,958.831914,3.0,931.5587446,5.0,5.0,8.775008775008775,208.0,365.04036504036503,18.599760527213167,0.656084750420168,217.928598480753,216.814660869693,18.599760527213167,0.656084750420168,Q1 closest to transport,60.0,40.0
87,21010,Benalla,VIC,17.6991150442478,20.0,113.0,Q4 highest DV2,True,14528.0,968.4478935,5.0,43.0,Middle: IRSD deciles 5-6,938.3979906,4.0,973.4996573,5.0,942.3614444,6.0,10.0,6.883259911894274,554.0,381.3325991189427,1.3454139657798811,1.45876368951747,1.1073139922769148,1.0309642379408,1.0682992314209612,1.003876889016328,Q1 closest to transport,50.0,0.0
88,54830,Kwinana,WA,17.5937904269081,136.0,773.0,Q4 highest DV2,True,45867.0,970.5387659,5.0,44.0,Middle: IRSD deciles 5-6,948.5870703,5.0,1002.724622,7.0,924.9260316,4.0,25.0,5.450541783853315,1779.0,387.8605533390019,1.9291028098346132,1.46677323918951,27.142293553550687,27.8648278654413,1.9291028098346132,1.46677323918951,Q1 closest to transport,28.000000000000004,0.0
89,48130,Wakefield,SA,17.5675675675676,13.0,74.0,Q4 highest DV2,True,6780.0,921.013143,2.0,18.0,Most disadvantaged: IRSD deciles 1-2,896.6584302,2.0,957.1659649,3.0,892.025255,2.0,8.0,11.799410029498524,245.0,361.35693215339234,55.498952419541126,58.44308169910525,36.4734547248153,44.629270718353496,32.606060756370645,35.9209466507818,Q3 relatively far from transport,12.5,87.5
90,36660,Southern Downs,QLD,17.5609756097561,72.0,410.0,Q4 highest DV2,True,36290.0,938.9269094,3.0,23.0,Disadvantaged: IRSD deciles 3-4,909.4655184,3.0,964.4978517,4.0,900.4220678,2.0,20.0,5.5111600992008825,978.0,269.4957288509231,7.846171080500708,1.170304376801755,85.0636960114702,73.6148919207358,7.846171080500708,1.170304376801755,Q1 closest to transport,30.0,25.0
91,44830,Mount Remarkable,SA,17.3913043478261,4.0,23.0,Q4 highest DV2,True,2862.0,974.2478914,5.0,47.0,Middle: IRSD deciles 5-6,950.0992217,5.0,990.118102,6.0,958.2852917,7.0,3.0,10.482180293501049,60.0,209.64360587002096,35.61627461808467,36.2844550144064,37.31288773090037,39.2093219752891,33.476448825414,36.2844550144064,Q3 relatively far from transport,0.0,100.0
92,44210,Mid Murray,SA,17.3333333333333,13.0,75.0,Q4 highest DV2,True,9164.0,914.4902196,2.0,17.0,Most disadvantaged: IRSD deciles 1-2,881.9413507,2.0,952.0763095,3.0,874.4069842,1.0,4.0,4.364906154517678,124.0,135.31209079004802,43.85961518750943,37.34108785197495,85.10586357135935,76.48382110604655,43.85961518750943,37.34108785197495,Q4 farthest from transport,0.0,100.0
93,37010,Townsville,QLD,17.2427493047279,434.0,2517.0,Q4 highest DV2,True,192768.0,989.6303352,6.0,59.0,Middle: IRSD deciles 5-6,966.0133387,7.0,981.1156791,5.0,962.2198769,7.0,148.0,7.677622841965471,11829.0,613.6391932270916,7.748726540352768,6.457513705989765,8.658222285489884,7.73367455781737,7.673001023903916,6.457513705989765,Q3 relatively far from transport,4.054054054054054,64.1891891891892
94,11720,Cessnock,NSW,17.103620474407,137.0,801.0,Q4 highest DV2,True,63632.0,939.3610311,3.0,24.0,Disadvantaged: IRSD deciles 3-4,908.2423793,3.0,984.1850373,6.0,876.298753,1.0,39.0,6.1289917022881575,2610.0,410.17098315313046,10.29790543491587,11.4470765583787,31.71454641588647,31.5930813411935,10.29790543491587,11.4470765583787,Q3 relatively far from transport,17.94871794871795,71.7948717948718
95,33220,Fraser Coast,QLD,17.0385395537525,168.0,986.0,Q4 highest DV2,True,111032.0,914.8481948,2.0,17.0,Most disadvantaged: IRSD deciles 1-2,889.5686008,2.0,954.3194871,3.0,886.1576965,2.0,53.0,4.77339865984581,3524.0,317.3859788169176,18.78964808582095,25.3486884443991,12.751752445778394,4.2349459935205,2.6207123771395,2.36556583570827,Q2 relatively close to transport,20.75471698113208,9.433962264150944
96,46090,Port Augusta,SA,16.9934640522876,26.0,153.0,Q4 highest DV2,True,13829.0,888.5549883,2.0,11.0,Most disadvantaged: IRSD deciles 1-2,876.8668939,1.0,891.7275239,2.0,869.804989,1.0,11.0,7.954298937016415,551.0,398.4380649360041,14.921385038637371,15.1776557126623,1.92958720797346,1.94999654045888,1.92958720797346,1.94999654045888,Q2 relatively close to transport,0.0,0.0
97,35300,Mount Isa,QLD,16.9381107491857,52.0,307.0,Q4 highest DV2,True,18727.0,971.8670641,5.0,45.0,Middle: IRSD deciles 5-6,954.4031597,6.0,938.2760663,2.0,926.7339367,4.0,15.0,8.00982538580659,768.0,410.1030597532974,2.0661540089563024,2.05493013588048,7.198395795740063,7.19976905625231,2.0661540089563024,2.05493013588048,Q2 relatively close to transport,6.666666666666667,0.0
98,23810,Latrobe (Vic.),VIC,16.8316831683168,136.0,808.0,Q4 highest DV2,True,77318.0,930.8178602,3.0,21.0,Disadvantaged: IRSD deciles 3-4,907.0987768,2.0,942.0540838,2.0,899.2600112,2.0,65.0,8.406839287100029,3265.0,422.282004190486,4.113954028526798,2.11569843273229,3.281708699580268,1.94148969147825,3.219050580402451,1.83676690751248,Q2 relatively close to transport,26.15384615384616,21.53846153846154
99,47490,Streaky Bay,SA,16.6666666666667,5.0,30.0,Q4 highest DV2,True,2165.0,1000.314634,7.0,67.0,Advantaged: IRSD deciles 7-8,959.7714859,6.0,976.801421,5.0,945.2407964,6.0,3.0,13.856812933025404,121.0,558.891454965358,88.35496889165944,88.4421627436069,334.6317683752467,334.553165994514,88.35496889165944,88.4421627436069,Q4 farthest from transport,0.0,100.0
100,50770,Boyup Brook,WA,16.6666666666667,5.0,30.0,Q4 highest DV2,True,1834.0,994.7882931,7.0,63.0,Advantaged: IRSD deciles 7-8,969.0181998,7.0,1006.458447,8.0,971.509809,7.0,1.0,5.452562704471101,19.0,103.59869138495092,50.6543923779744,50.6543923779744,205.49207756412,205.49207756412,50.6543923779744,50.6543923779744,Q4 farthest from transport,0.0,100.0
101,36630,South Burnett,QLD,16.6666666666667,56.0,336.0,Q4 highest DV2,True,32996.0,906.9986311,2.0,14.0,Most disadvantaged: IRSD deciles 1-2,884.6656541,2.0,945.2004884,3.0,887.5454586,2.0,21.0,6.36440780700691,886.0,268.5173960480058,80.20296665601647,81.5594531323163,114.15068355009086,114.168841879577,80.20296665601647,81.5594531323163,Q4 farthest from transport,0.0,100.0
102,65010,Southern Midlands,TAS,16.6666666666667,12.0,72.0,Q4 highest DV2,True,6662.0,951.3259291,4.0,31.0,Disadvantaged: IRSD deciles 3-4,911.3267923,3.0,1000.189897,7.0,887.4018972,2.0,5.0,7.505253677574302,140.0,210.14710297208046,32.59532023726524,24.3170185843558,33.47824426240686,25.4746968073756,32.59532023726524,24.3170185843558,Q3 relatively far from transport,0.0,100.0
103,62410,Glamorgan-Spring Bay,TAS,16.6666666666667,5.0,30.0,Q4 highest DV2,True,5012.0,950.2623412,4.0,31.0,Disadvantaged: IRSD deciles 3-4,924.307219,3.0,962.0967176,4.0,920.3924164,4.0,3.0,5.985634477254589,80.0,159.6169193934557,52.32695887684684,54.9013480202078,91.46720200833164,102.511795769441,52.18375550444347,54.9013480202078,Q4 farthest from transport,0.0,100.0
104,31820,Bundaberg,QLD,16.6175024582104,169.0,1017.0,Q4 highest DV2,True,99215.0,924.4671376,2.0,19.0,Most disadvantaged: IRSD deciles 1-2,898.3394927,2.0,953.5678533,3.0,890.6216992,2.0,57.0,5.745099027364813,3488.0,351.559743990324,53.5050176847519,54.3662177075304,8.661490565591375,3.1755904148253,7.869786067527192,3.1755904148253,Q2 relatively close to transport,8.771929824561402,38.59649122807017
105,71000,Darwin,NT,16.4730728616684,156.0,947.0,Q4 highest DV2,True,80530.0,1026.918194,9.0,81.0,Most advantaged: IRSD deciles 9-10,1036.273046,9.0,979.4600607,5.0,1040.938934,9.0,83.0,10.306717993294424,5869.0,728.7967217186142,9.491678994895818,9.97832396792746,2.857587702004677,2.63637178277388,2.6768690815072818,2.63637178277388,Q2 relatively close to transport,18.072289156626507,8.433734939759036
106,36580,Somerset,QLD,16.3398692810458,50.0,306.0,Q4 highest DV2,True,25057.0,943.8851196,3.0,27.0,Disadvantaged: IRSD deciles 3-4,912.522477,3.0,997.7100405,7.0,895.7776458,2.0,19.0,7.582711417967035,902.0,359.97924731611926,26.38225103824952,18.7427696983109,34.519033025481335,26.4806198117918,26.38225103824952,18.7427696983109,Q3 relatively far from transport,0.0,100.0
107,23270,Hume,VIC,16.1978361669243,524.0,3235.0,Q4 highest DV2,True,243901.0,940.8164076,3.0,25.0,Disadvantaged: IRSD deciles 3-4,948.5714471,5.0,1003.877519,8.0,958.2118309,7.0,177.0,7.257042816552618,13649.0,559.6123017125801,2.8986999647569123,2.48378245463808,14.919292658319645,14.2514066095935,2.8986999647569123,2.48378245463808,Q2 relatively close to transport,12.429378531073446,16.94915254237288
108,31900,Burdekin,QLD,16.0919540229885,28.0,174.0,Q4 highest DV2,True,16692.0,965.846456,5.0,42.0,Middle: IRSD deciles 5-6,922.8995635,3.0,968.9487071,4.0,889.5118042,2.0,10.0,5.990893841361132,476.0,285.16654684878984,1.201759871084488,1.38053492356484,69.86724726156197,71.7837986323335,1.201759871084488,1.38053492356484,Q1 closest to transport,40.0,0.0
109,12730,Edward River,NSW,16.0,16.0,100.0,Q4 highest DV2,True,8456.0,966.4624426,5.0,42.0,Middle: IRSD deciles 5-6,939.3152265,4.0,970.9967658,4.0,935.3585246,5.0,8.0,9.460737937559129,269.0,318.11731315042573,62.249681102001446,62.24290562018345,68.98565108731655,68.96095559982625,62.249681102001446,62.24290562018345,Q4 farthest from transport,0.0,100.0
110,57280,Port Hedland,WA,16.0,44.0,275.0,Q4 highest DV2,True,15684.0,1011.190267,8.0,74.0,Advantaged: IRSD deciles 7-8,997.4969223,8.0,972.0353428,5.0,933.2740226,5.0,6.0,3.8255547054322876,424.0,270.3391991838817,209.31300969266303,209.01559240003505,769.1099291027112,769.6852782340391,209.31300969266303,209.01559240003505,Q4 farthest from transport,0.0,100.0
111,17850,Walcha,NSW,16.0,4.0,25.0,Q4 highest DV2,True,3016.0,992.4843722,7.0,61.0,Advantaged: IRSD deciles 7-8,970.4542357,7.0,999.0519795,7.0,977.6144924,8.0,3.0,9.946949602122016,121.0,401.19363395225463,19.073221117479232,18.7918848854938,119.54769098410266,119.891557575948,19.073221117479232,18.7918848854938,Q3 relatively far from transport,0.0,100.0
112,10470,Bathurst Regional,NSW,15.9844054580897,82.0,513.0,Q4 highest DV2,True,43567.0,991.4940862,7.0,61.0,Advantaged: IRSD deciles 7-8,967.3496568,7.0,998.7108591,7.0,959.3756049,7.0,29.0,6.656414258498405,1889.0,433.58505290701675,31.401966513910097,31.4435280375325,5.356345560472338,5.02849575936545,5.356345560472338,5.02849575936545,Q3 relatively far from transport,0.0,55.172413793103445
113,16200,Parkes,NSW,15.9509202453988,26.0,163.0,Q4 highest DV2,True,14361.0,945.8167324,3.0,28.0,Disadvantaged: IRSD deciles 3-4,922.4467998,3.0,958.8646702,3.0,913.5194003,3.0,10.0,6.963303391128751,458.0,318.91929531369686,16.737605448117044,1.6903931606021398,146.6770142739835,133.236226047511,16.737605448117044,1.6903931606021398,Q2 relatively close to transport,30.0,30.0
114,22670,Greater Dandenong,VIC,15.9318048206937,271.0,1701.0,Q4 highest DV2,True,158208.0,886.6579124,2.0,11.0,Most disadvantaged: IRSD deciles 1-2,917.860836,3.0,942.9353171,2.0,942.7155392,6.0,115.0,7.268911812297735,6880.0,434.8705501618123,8.018756160516714,7.94298844221043,9.837079761229878,9.75961814382841,7.812049412815388,7.90976952673959,Q3 relatively far from transport,0.0,96.52173913043478
115,17900,Walgett,NSW,15.9090909090909,14.0,88.0,Q3 upper-middle DV2,False,5253.0,887.7459581,2.0,11.0,Most disadvantaged: IRSD deciles 1-2,895.9747805,2.0,898.748147,2.0,928.0147351,4.0,6.0,11.42204454597373,168.0,319.8172472872644,148.39655050218872,161.8352461123975,410.747652258415,404.7857222855905,148.39655050218872,161.8352461123975,Q4 farthest from transport,0.0,100.0
116,21180,Brimbank,VIC,15.6626506024096,338.0,2158.0,Q3 upper-middle DV2,False,194618.0,912.4696637,2.0,16.0,Most disadvantaged: IRSD deciles 1-2,928.4203582,4.0,961.1968552,4.0,939.867412,5.0,139.0,7.142196508031117,8811.0,452.73304627526744,1.9832091247808736,1.90215917057252,3.4992191047605106,3.63215140164001,1.8740991210469435,1.77545538052263,Q2 relatively close to transport,22.30215827338129,0.7194244604316548
117,36910,Toowoomba,QLD,15.6620553359684,317.0,2024.0,Q3 upper-middle DV2,False,173204.0,979.3784657,6.0,51.0,Middle: IRSD deciles 5-6,958.6781526,6.0,982.5085874,6.0,958.9048261,7.0,123.0,7.101452622341285,8721.0,503.5103115401492,6.718106216831016,3.1441009774393,9.057128308631466,3.56697902446447,6.58143371013515,3.11573552311299,Q2 relatively close to transport,11.38211382113821,20.32520325203252
118,37310,Western Downs,QLD,15.6387665198238,71.0,454.0,Q3 upper-middle DV2,False,33843.0,945.9672143,3.0,28.0,Disadvantaged: IRSD deciles 3-4,922.1071116,3.0,968.8695724,4.0,912.0927548,3.0,28.0,8.273498212333422,1213.0,358.4197618414443,12.409511129884132,1.0001740329594744,136.8984394697597,141.65160713293102,12.409511129884132,1.0001740329594744,Q1 closest to transport,50.0,21.428571428571427
119,48050,Victor Harbor,SA,15.625,20.0,128.0,Q3 upper-middle DV2,False,16139.0,962.3463398,4.0,38.0,Disadvantaged: IRSD deciles 3-4,926.9283422,3.0,970.2327758,4.0,924.9462648,4.0,9.0,5.576553689819691,475.0,294.3181114071504,5.88837767987401,6.4784948712949,41.679941536862266,41.9728276741967,5.88837767987401,6.4784948712949,Q3 relatively far from transport,0.0,66.66666666666666
120,44620,Mount Gambier,SA,15.5709342560554,45.0,289.0,Q3 upper-middle DV2,False,26878.0,924.1481797,2.0,19.0,Most disadvantaged: IRSD deciles 1-2,893.3231141,2.0,928.4862702,2.0,882.9449722,2.0,19.0,7.06897834660317,1338.0,497.80489619763375,156.82620954325864,156.987039806054,272.8223690892657,273.001254968048,156.82620954325864,156.987039806054,Q4 farthest from transport,0.0,100.0
121,12950,Gilgandra,NSW,15.5555555555556,7.0,45.0,Q3 upper-middle DV2,False,4295.0,929.6267036,3.0,21.0,Disadvantaged: IRSD deciles 3-4,912.593482,3.0,955.1906845,3.0,923.4320938,4.0,3.0,6.984866123399302,148.0,344.58672875436554,88.08729832534233,78.795909520205,218.15115161076,211.693836405403,88.08729832534233,78.795909520205,Q4 farthest from transport,0.0,100.0
122,34590,Logan,QLD,15.5261525739094,751.0,4837.0,Q3 upper-middle DV2,False,345098.0,943.9553528,3.0,27.0,Disadvantaged: IRSD deciles 3-4,929.5248461,4.0,985.3846256,6.0,915.9077938,3.0,260.0,7.5340917652377,21514.0,623.4171162973995,5.533296715056227,3.656488594792625,6.802899815171382,5.244950288242915,5.336477417347687,3.22987354607382,Q2 relatively close to transport,17.307692307692307,36.92307692307693
123,13660,Gwydir,NSW,15.5172413793103,9.0,58.0,Q3 upper-middle DV2,False,4910.0,956.6055093,4.0,34.0,Disadvantaged: IRSD deciles 3-4,935.5744136,4.0,978.0127696,5.0,946.8576884,6.0,2.0,4.0733197556008145,67.0,136.4562118126273,73.08410460033821,73.08410460033821,257.3836203662395,257.3836203662395,73.08410460033821,73.08410460033821,Q4 farthest from transport,0.0,100.0
124,12850,Fairfield,NSW,15.4512306289881,339.0,2194.0,Q3 upper-middle DV2,False,208475.0,813.9861296,1.0,7.0,Most disadvantaged: IRSD deciles 1-2,884.7719041,2.0,936.6809131,2.0,919.2012995,4.0,122.0,5.852020625974337,5560.0,266.6986449214534,3.220405238221037,2.982389285837905,17.54157518750723,17.5610292532959,3.220405238221037,2.982389285837905,Q2 relatively close to transport,23.770491803278688,26.229508196721312
125,33960,Ipswich,QLD,15.4103852596315,552.0,3582.0,Q3 upper-middle DV2,False,229208.0,957.9474247,4.0,35.0,Disadvantaged: IRSD deciles 3-4,940.3384543,4.0,979.6955488,5.0,934.0968878,5.0,186.0,8.11490000349028,15333.0,668.9557083522391,2.459882527393406,1.76329777931433,4.72608106780907,4.02058886212909,2.276153591315966,1.67698656785584,Q1 closest to transport,29.56989247311828,10.21505376344086
126,54280,Kalgoorlie-Boulder,WA,15.4004106776181,75.0,487.0,Q3 upper-middle DV2,False,29306.0,1007.96426,8.0,72.0,Advantaged: IRSD deciles 7-8,979.7623245,7.0,1010.236194,8.0,920.2074786,4.0,10.0,3.4122705248072065,586.0,199.9590527537023,3.4523988958107408,3.58461156302433,543.4616752205254,544.120579412987,3.4523988958107408,3.58461156302433,Q2 relatively close to transport,0.0,0.0
127,47290,Southern Mallee,SA,15.3846153846154,4.0,26.0,Q3 upper-middle DV2,False,1979.0,996.8491343,7.0,65.0,Advantaged: IRSD deciles 7-8,962.065628,6.0,985.1984386,6.0,943.9934961,6.0,4.0,20.2122283981809,132.0,667.0035371399696,112.52431572160424,112.4816155597355,171.291532284139,171.340165425796,112.52431572160424,112.4816155597355,Q4 farthest from transport,0.0,100.0
128,47140,Salisbury,SA,15.2459016393443,279.0,1830.0,Q3 upper-middle DV2,False,145806.0,903.6653915,2.0,13.0,Most disadvantaged: IRSD deciles 1-2,897.6277915,2.0,944.860829,3.0,901.9380343,3.0,87.0,5.966832640632073,6107.0,418.84421765908127,2.568198399375415,2.49617984633602,2.93542364063792,2.9937520499207,2.567263404009809,2.49617984633602,Q2 relatively close to transport,22.988505747126435,5.747126436781609
129,12750,Eurobodalla,NSW,15.2173913043478,49.0,322.0,Q3 upper-middle DV2,False,40593.0,984.6770354,6.0,54.0,Middle: IRSD deciles 5-6,946.227795,5.0,983.1252974,6.0,941.3338569,5.0,25.0,6.158697312344493,1044.0,257.18719976350604,87.86538415644026,88.0152818993024,116.68168915229944,111.386717713934,87.86538415644026,88.0152818993024,Q4 farthest from transport,0.0,100.0
130,53780,Gosnells,WA,15.1636990235497,264.0,1741.0,Q3 upper-middle DV2,False,126376.0,974.575016,5.0,48.0,Middle: IRSD deciles 5-6,962.4996189,6.0,1010.210754,8.0,944.0126849,6.0,74.0,5.855542191555359,5024.0,397.5438374374881,2.1161896171303463,1.80940587800411,5.5290945756752965,5.914899123983805,2.114088730075558,1.80940587800411,Q2 relatively close to transport,22.972972972972972,4.054054054054054
131,60610,Burnie,TAS,15.0862068965517,35.0,232.0,Q3 upper-middle DV2,False,19918.0,920.3270609,2.0,17.0,Most disadvantaged: IRSD deciles 1-2,894.8803905,2.0,923.9994594,2.0,890.2704376,2.0,10.0,5.020584396023697,502.0,252.0333366803896,1.6844732961621975,1.76722435182682,1.6294406292302646,1.6605542322933649,1.5807202394683195,1.6605542322933649,Q1 closest to transport,20.0,0.0
132,40220,Alexandrina,SA,15.0,30.0,200.0,Q3 upper-middle DV2,False,28730.0,987.759899,6.0,57.0,Middle: IRSD deciles 5-6,948.9537199,5.0,1006.674102,8.0,941.3678806,5.0,13.0,4.524886877828054,662.0,230.42116254785938,3.3481529459439567,0.928236100702456,35.58723860767423,34.3845688099866,3.3481529459439567,0.928236100702456,Q1 closest to transport,61.53846153846154,15.384615384615383
133,42250,Grant,SA,14.9425287356322,13.0,87.0,Q3 upper-middle DV2,False,8636.0,1025.695093,8.0,80.0,Advantaged: IRSD deciles 7-8,974.3462596,7.0,1055.157528,10.0,926.892861,4.0,3.0,3.4738304770727186,90.0,104.21491431218156,160.30850288477637,160.137453375104,279.70541817916904,280.701285662388,160.30850288477637,160.137453375104,Q4 farthest from transport,0.0,100.0
134,34770,Mackay,QLD,14.9367088607595,236.0,1580.0,Q3 upper-middle DV2,False,121691.0,999.3111957,7.0,67.0,Advantaged: IRSD deciles 7-8,961.005578,6.0,1007.481961,8.0,917.3768747,4.0,81.0,6.656203005974148,5099.0,419.01208799336024,9.200688504498958,6.89965178009399,285.3533057772468,287.783177385785,9.200688504498958,6.89965178009399,Q3 relatively far from transport,6.172839506172839,69.1358024691358
